Flower_ID,Experiment,Species,Focal_Loc,Plant,Ramet,Bract,Treatment,HP_time,E_time,V_time,PD_Loc,PD_plant,PD_ramet,PD_bract,Bird,Band_or_color,VisDuration,Time_to_capture,Pollen_Location,Date,Collect_HrsAfter,Damage,Nectar_Out,Brix,Pollen_added_after_visit,Notes,Tube_Count
692,NA,H.tortuosa,Garden,G-TOR-02,19,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170305,NA,NA,NA,NA,NA,NA,1
281,NA,H.tortuosa,Garden,G-TOR-02,22,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170306,NA,NA,NA,NA,NA,NA,0
283,NA,H.tortuosa,Garden,G-TOR-02,3,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170306,NA,NA,NA,NA,NA,NA,0
284,NA,H.tortuosa,Garden,G-TOR-02,21,2,HP,600,NA,NA,Garden,G-TOR-01,12,3,NA,NA,NA,NA,NA,20170306,33,NA,NA,NA,NA,NA,0
285,NA,H.tortuosa,Garden,G-TOR-02,14,4,HP,600,NA,NA,Garden,G-TOR-01,12,3,NA,NA,NA,NA,NA,20170306,33,NA,6.5,28.2,NA,NA,0
289,NA,H.tortuosa,Garden,G-TOR-02,4,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170306,NA,NA,NA,NA,NA,NA,0
291,NA,H.tortuosa,Garden,G-TOR-02,19,2,HP,600,NA,NA,Garden,G-TOR-01,12,3,NA,NA,NA,NA,NA,20170306,33,NA,3,31.4,NA,NA,0
686,NA,H.tortuosa,Garden,G-TOR-02,15,4,HP,600,NA,NA,Garden,G-TOR-01,12,3,NA,NA,NA,NA,NA,20170306,33,NA,7.5,27.4,NA,NA,0
711,NA,H.tortuosa,Garden,G-TOR-02,8,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170306,NA,NA,NA,NA,NA,NA,3
514,NA,H.tortuosa,Garden,G-TOR-02,26,3,HP,600,NA,NA,Garden,G-TOR-01,18,1,NA,NA,NA,NA,NA,20170313,32,NA,NA,NA,NA,NA,0
537,NA,H.tortuosa,Garden,G-TOR-02,9,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170313,NA,NA,NA,NA,NA,NA,0
568,NA,H.tortuosa,Garden,G-TOR-02,25,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170313,NA,NA,NA,NA,NA,NA,0
571,NA,H.tortuosa,Garden,G-TOR-02,22,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170313,NA,NA,NA,NA,NA,NA,0
602,NA,H.tortuosa,Garden,G-TOR-02,13,9,HP,630,NA,NA,Garden,G-TOR-01,18,1,NA,NA,NA,NA,NA,20170313,32,NA,NA,NA,NA,NA,0
296,NA,H.tortuosa,Garden,G-TOR-02,16,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
297,NA,H.tortuosa,Garden,G-TOR-02,17,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
305,NA,H.tortuosa,Garden,G-TOR-02,4,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,1
306,NA,H.tortuosa,Garden,G-TOR-02,4,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,1
751,NA,H.tortuosa,Garden,G-TOR-02,2,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
752,NA,H.tortuosa,Garden,G-TOR-02,14,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
753,NA,H.tortuosa,Garden,G-TOR-02,14,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
754,NA,H.tortuosa,Garden,G-TOR-02,14,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
812,NA,H.tortuosa,Garden,G-TOR-02,4,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
813,NA,H.tortuosa,Garden,G-TOR-02,4,NA,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,0
503,NA,H.tortuosa,Garden,G-TOR-02,21,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
515,NA,H.tortuosa,Garden,G-TOR-02,14,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
529,NA,H.tortuosa,Garden,G-TOR-02,4,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
530,NA,H.tortuosa,Garden,G-TOR-02,4,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,3
546,NA,H.tortuosa,Garden,G-TOR-02,17,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,2
558,NA,H.tortuosa,Garden,G-TOR-02,24,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
559,NA,H.tortuosa,Garden,G-TOR-02,24,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
577,NA,H.tortuosa,Garden,G-TOR-02,15,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
578,NA,H.tortuosa,Garden,G-TOR-02,15,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
604,NA,H.tortuosa,Garden,G-TOR-02,13,7,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
628,NA,H.tortuosa,Garden,G-TOR-02,14,7,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
641,NA,H.tortuosa,Garden,G-TOR-02,5,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
642,NA,H.tortuosa,Garden,G-TOR-02,5,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
648,NA,H.tortuosa,Garden,G-TOR-02,26,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
694,NA,H.tortuosa,Garden,G-TOR-02,22,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
703,NA,H.tortuosa,Garden,G-TOR-02,6,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
704,NA,H.tortuosa,Garden,G-TOR-02,6,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
705,NA,H.tortuosa,Garden,G-TOR-02,6,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,1
708,NA,H.tortuosa,Garden,G-TOR-02,13,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170321,NA,NA,NA,NA,NA,post tape 1,0
101,NA,H.wagneriana,Garden,G-WAG-01,1,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170215,NA,NA,NA,NA,NA,NA,1
102,NA,H.wagneriana,Garden,G-WAG-01,1,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170215,NA,NA,NA,NA,NA,NA,0
103,NA,H.wagneriana,Garden,G-WAG-01,2,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170215,NA,NA,NA,NA,NA,NA,2
104,NA,H.wagneriana,Garden,G-WAG-01,2,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170215,NA,NA,NA,NA,NA,NA,2
731,NA,H.wagneriana,Garden,G-WAG-01,3,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170215,NA,NA,NA,NA,NA,NA,3
732,NA,H.wagneriana,Garden,G-WAG-01,3,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170215,NA,NA,NA,NA,NA,NA,0
656,NA,H.wagneriana,Garden,G-WAG-01,2,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170216,NA,NA,NA,NA,NA,NA,0
210,NA,H.wagneriana,Garden,G-WAG-01,3,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170223,NA,NA,NA,NA,NA,NA,0
211,NA,H.wagneriana,Garden,G-WAG-01,3,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170223,NA,NA,NA,NA,NA,NA,1
212,NA,H.wagneriana,Garden,G-WAG-01,3,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170223,NA,NA,NA,NA,NA,NA,0
445,NA,H.wagneriana,Garden,G-WAG-01,2,1,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,1
466,NA,H.wagneriana,Garden,G-WAG-01,3,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,2
590,NA,H.wagneriana,Garden,G-WAG-01,1,1,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,1
591,NA,H.wagneriana,Garden,G-WAG-01,1,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,3
408,NA,H.wagneriana,Garden,G-WAG-01,4,1,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170225,NA,NA,NA,NA,NA,NA,1
448,NA,H.wagneriana,Garden,G-WAG-01,2,8,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170225,NA,NA,NA,NA,NA,NA,0
601,NA,H.wagneriana,Garden,G-WAG-01,1,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170225,NA,NA,NA,NA,NA,NA,0
273,NA,H.wagneriana,Garden,G-WAG-01,4,1,HP,900,NA,NA,Garden,G-WAG-02,1,6,NA,NA,NA,NA,NA,20170228,25.5,NA,NA,NA,NA,NA,0
554,NA,H.wagneriana,Garden,G-WAG-01,2,1,HP,900,NA,NA,Garden,G-WAG-02,1,6,NA,NA,NA,NA,NA,20170228,25.5,NA,NA,NA,NA,NA,0
555,NA,H.wagneriana,Garden,G-WAG-01,2,3,HP,900,NA,NA,Garden,G-WAG-02,1,6,NA,NA,NA,NA,NA,20170228,25.5,NA,NA,NA,NA,NA,0
683,NA,H.wagneriana,Garden,G-WAG-01,3,4,HP,830,NA,NA,Garden,G-WAG-02,1,6,NA,NA,NA,NA,NA,20170228,26,NA,NA,NA,NA,NA,1
684,NA,H.wagneriana,Garden,G-WAG-01,3,5,HP,830,NA,NA,Garden,G-WAG-02,1,6,NA,NA,NA,NA,NA,20170228,26,NA,NA,NA,NA,NA,0
685,NA,H.wagneriana,Garden,G-WAG-01,3,7,HP,830,NA,NA,Garden,G-WAG-02,1,6,NA,NA,NA,NA,NA,20170228,26,NA,NA,NA,NA,NA,0
431,NA,H.wagneriana,Garden,G-WAG-01,1,7,HP,600,NA,NA,Garden,G-WAG-02,1,1,NA,NA,NA,NA,NA,20170301,37.5,NA,NA,NA,NA,NA,0
411,NA,H.wagneriana,Garden,G-WAG-01,2,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170302,NA,NA,NA,NA,NA,NA,1
412,NA,H.wagneriana,Garden,G-WAG-01,2,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170302,NA,NA,NA,NA,NA,NA,1
413,NA,H.wagneriana,Garden,G-WAG-01,2,7,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170302,NA,NA,NA,NA,NA,NA,1
414,NA,H.wagneriana,Garden,G-WAG-01,2,8,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170302,NA,NA,NA,NA,NA,NA,1
517,NA,H.wagneriana,Garden,G-WAG-01,3,3,HP,900,NA,NA,Garden,G-WAG-02,3,4,NA,NA,NA,NA,NA,20170302,32.5,NA,NA,NA,NA,NA,0
518,NA,H.wagneriana,Garden,G-WAG-01,3,4,HP,900,NA,NA,Garden,G-WAG-02,3,4,NA,NA,NA,NA,NA,20170302,32,NA,NA,NA,NA,NA,0
576,NA,H.wagneriana,Garden,G-WAG-01,5,2,HP,930,NA,NA,Garden,G-WAG-02,3,4,NA,NA,NA,NA,NA,20170302,32,NA,NA,NA,NA,NA,0
696,NA,H.wagneriana,Garden,G-WAG-01,4,1,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170302,NA,NA,NA,NA,NA,NA,2
697,NA,H.wagneriana,Garden,G-WAG-01,4,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170302,NA,NA,NA,NA,NA,NA,1
219,NA,H.wagneriana,Garden,G-WAG-01,1,6,HP,730,NA,NA,Garden,G-WAG-02,3,8,NA,NA,NA,NA,NA,20170303,34.5,NA,NA,NA,NA,NA,1
220,NA,H.wagneriana,Garden,G-WAG-01,1,7,HP,730,NA,NA,Garden,G-WAG-02,3,8,NA,NA,NA,NA,NA,20170303,34.5,NA,NA,NA,NA,NA,1
221,NA,H.wagneriana,Garden,G-WAG-01,3,7,HP,730,NA,NA,Garden,G-WAG-02,3,8,NA,NA,NA,NA,NA,20170303,34.5,NA,NA,NA,NA,NA,0
303,NA,H.wagneriana,Garden,G-WAG-01,2,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170307,NA,NA,NA,NA,NA,NA,1
304,NA,H.wagneriana,Garden,G-WAG-01,2,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170307,NA,NA,NA,NA,NA,NA,3
588,NA,H.wagneriana,Garden,G-WAG-01,5,3,HP,630,NA,NA,Garden,G-WAG-02,1,5,NA,NA,NA,NA,NA,20170307,28.5,NA,NA,NA,NA,NA,1
589,NA,H.wagneriana,Garden,G-WAG-01,5,4,HP,630,NA,NA,Garden,G-WAG-02,1,5,NA,NA,NA,NA,NA,20170307,28.5,NA,NA,NA,NA,NA,1
761,NA,H.wagneriana,Garden,G-WAG-01,1,7,HP,630,NA,NA,Garden,G-WAG-02,1,5,NA,NA,NA,NA,NA,20170307,28.5,NA,NA,NA,NA,NA,1
563,NA,H.wagneriana,Garden,G-WAG-01,2,2,HP,1030,NA,NA,Pino_Colina,PC-WAG-01,2,8,NA,NA,NA,NA,NA,20170314,NA,NA,NA,NA,NA,NA,0
678,NA,H.wagneriana,Garden,G-WAG-01,4,1,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170316,NA,NA,NA,NA,NA,NA,2
679,NA,H.wagneriana,Garden,G-WAG-01,4,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170316,NA,NA,NA,NA,NA,NA,3
680,NA,H.wagneriana,Garden,G-WAG-01,4,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170316,NA,NA,NA,NA,NA,NA,2
681,NA,H.wagneriana,Garden,G-WAG-01,4,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170316,NA,NA,NA,NA,NA,NA,3
682,NA,H.wagneriana,Garden,G-WAG-01,4,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170316,NA,NA,NA,NA,NA,NA,2
500,NA,H.wagneriana,Garden,G-WAG-01,3,6,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,NA,1
505,NA,H.wagneriana,Garden,G-WAG-01,1,7,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170317,NA,NA,NA,NA,NA,GRHE visit 6:45,0
446,NA,H.wagneriana,Garden,G-WAG-02,1,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170301,NA,NA,NA,NA,NA,NA,1
480,NA,H.wagneriana,Garden,G-WAG-02,3,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170301,NA,NA,NA,NA,NA,NA,0
481,NA,H.wagneriana,Garden,G-WAG-02,3,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170301,NA,NA,NA,NA,NA,NA,1
482,NA,H.wagneriana,Garden,G-WAG-02,3,9,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170301,NA,NA,NA,NA,NA,NA,0
750,NA,H.wagneriana,Garden,G-WAG-02,6,5,HP,600,NA,NA,Garden,G-WAG-01,4,4,NA,NA,NA,NA,NA,20170307,29,NA,NA,NA,NA,NA,0
391,NA,H.wagneriana,Pino_Colina,PC-WAG-01,1,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,1
392,NA,H.wagneriana,Pino_Colina,PC-WAG-01,1,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,0
393,NA,H.wagneriana,Pino_Colina,PC-WAG-01,1,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170224,NA,NA,NA,NA,NA,NA,0
567,NA,H.wagneriana,Pino_Colina,PC-WAG-01,5,7,HP,930,NA,NA,Garden,G-WAG-01,2,1,NA,NA,NA,NA,NA,20170314,22,NA,NA,NA,NA,NA,1
512,NA,H.wagneriana,Pino_Colina,PC-WAG-01,3,5,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170315,NA,NA,NA,NA,NA,NA,2
564,NA,H.wagneriana,Pino_Colina,PC-WAG-01,5,6,HP,730,NA,NA,Garden,G-WAG-01,1,5,NA,NA,NA,NA,NA,20170315,26,NA,NA,NA,NA,NA,1
629,NA,H.wagneriana,Pino_Colina,PC-WAG-02,10,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170315,NA,NA,NA,NA,NA,NA,0
646,NA,H.wagneriana,Pino_Colina,PC-WAG-02,11,3,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170315,NA,NA,NA,NA,NA,NA,1
565,NA,H.wagneriana,Pino_Colina,PC-WAG-02,11,4,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170316,NA,NA,NA,NA,NA,NA,0
458,NA,H.wagneriana,Pino_Colina,PC-WAG-03,2,1,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170222,NA,NA,NA,NA,NA,NA,0
459,NA,H.wagneriana,Pino_Colina,PC-WAG-03,2,2,OP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20170222,NA,NA,NA,NA,NA,NA,0
370,NA,H.wagneriana,Pino_Colina,PC-WAG-03,1,2,HP,1000,NA,NA,Pino_Colina,PC-WAG-02,5,7,NA,NA,NA,NA,NA,20170228,23.5,NA,NA,NA,NA,NA,1
371,NA,H.wagneriana,Pino_Colina,PC-WAG-03,1,4,HP,1000,NA,NA,Pino_Colina,PC-WAG-02,5,7,NA,NA,NA,NA,NA,20170228,NA,NA,NA,NA,NA,NA,0
372,NA,H.wagneriana,Pino_Colina,PC-WAG-03,1,6,HP,1100,NA,NA,Pino_Colina,PC-WAG-02,5,7,NA,NA,NA,NA,NA,20170228,NA,NA,NA,NA,NA,NA,0
373,NA,H.wagneriana,Pino_Colina,PC-WAG-03,1,7,HP,1030,NA,NA,Pino_Colina,PC-WAG-02,5,7,NA,NA,NA,NA,NA,20170228,NA,NA,NA,NA,NA,NA,0
396,NA,H.wagneriana,Pino_Colina,PC-WAG-04,1,1,HP,1030,NA,NA,Pino_Colina,PC-WAG-03,2,3,NA,NA,NA,NA,NA,20170228,NA,NA,NA,NA,NA,NA,1
397,NA,H.wagneriana,Pino_Colina,PC-WAG-04,1,3,HP,1030,NA,NA,Pino_Colina,PC-WAG-03,2,3,NA,NA,NA,NA,NA,20170228,NA,NA,NA,NA,NA,NA,0
499,NA,H.wagneriana,Pino_Colina,PC-WAG-04,1,6,HP,900,NA,NA,Garden,G-WAG-01,5,5,NA,NA,NA,NA,NA,20170314,24,NA,22,31.4,0,HP before nectar extraction,1
